Sort,TableName,VAR_NAME10,SHORT_DESC,LONG_DESC,WIDTH,PRECISION,Missing Values Possible (YES or blank),ACS Table/Field,SAS Var
883,ACSTRMOEHH,MOEHSPI0,2014-2018 MOE Hispanic HHr/Inc <$10000,2014-2018 MOE Households w/Hispanic HHr/Income <$10000,9,0,,B19001Im2,moeincrace138
884,ACSTRMOEHH,MOEHSPI10,2014-2018 MOE Hispanic HHr/Inc $10K-14999,2014-2018 MOE Households w/Hispanic HHr/Income $10000-$14999,9,0,,B19001Im3,moeincrace139
885,ACSTRMOEHH,MOEHSPI15,2014-2018 MOE Hispanic HHr/Inc $15K-19999,2014-2018 MOE Households w/Hispanic HHr/Income $15000-$19999,9,0,,B19001Im4,moeincrace140
886,ACSTRMOEHH,MOEHSPI20,2014-2018 MOE Hispanic HHr/Inc $20K-24999,2014-2018 MOE Households w/Hispanic HHr/Income $20000-$24999,9,0,,B19001Im5,moeincrace141
887,ACSTRMOEHH,MOEHSPI25,2014-2018 MOE Hispanic HHr/Inc $25K-29999,2014-2018 MOE Households w/Hispanic HHr/Income $25000-$29999,9,0,,B19001Im6,moeincrace142
888,ACSTRMOEHH,MOEHSPI30,2014-2018 MOE Hispanic HHr/Inc $30K-34999,2014-2018 MOE Households w/Hispanic HHr/Income $30000-$34999,9,0,,B19001Im7,moeincrace143
889,ACSTRMOEHH,MOEHSPI35,2014-2018 MOE Hispanic HHr/Inc $35K-39999,2014-2018 MOE Households w/Hispanic HHr/Income $35000-$39999,9,0,,B19001Im8,moeincrace144
890,ACSTRMOEHH,MOEHSPI40,2014-2018 MOE Hispanic HHr/Inc $40K-44999,2014-2018 MOE Households w/Hispanic HHr/Income $40000-$44999,9,0,,B19001Im9,moeincrace145
891,ACSTRMOEHH,MOEHSPI45,2014-2018 MOE Hispanic HHr/Inc $45K-49999,2014-2018 MOE Households w/Hispanic HHr/Income $45000-$49999,9,0,,B19001Im10,moeincrace146
892,ACSTRMOEHH,MOEHSPI50,2014-2018 MOE Hispanic HHr/Inc $50K-59999,2014-2018 MOE Households w/Hispanic HHr/Income $50000-$59999,9,0,,B19001Im11,moeincrace147
893,ACSTRMOEHH,MOEHSPI60,2014-2018 MOE Hispanic HHr/Inc $60K-74999,2014-2018 MOE Households w/Hispanic HHr/Income $60000-$74999,9,0,,B19001Im12,moeincrace148
894,ACSTRMOEHH,MOEHSPI75,2014-2018 MOE Hispanic HHr/Inc $75K-99999,2014-2018 MOE Households w/Hispanic HHr/Income $75000-$99999,9,0,,B19001Im13,moeincrace149
895,ACSTRMOEHH,MOEHSPI100,2014-2018 MOE Hispanic HHr/Inc $100K-124999,2014-2018 MOE Households w/Hispanic HHr/Income $100000-$124999,9,0,,B19001Im14,moeincrace150
896,ACSTRMOEHH,MOEHSPI125,2014-2018 MOE Hispanic HHr/Inc $125K-149999,2014-2018 MOE Households w/Hispanic HHr/Income $125000-$149999,9,0,,B19001Im15,moeincrace151
897,ACSTRMOEHH,MOEHSPI150,2014-2018 MOE Hispanic HHr/Inc $150K-199999,2014-2018 MOE Households w/Hispanic HHr/Income $150000-$199999,9,0,,B19001Im16,moeincrace152
898,ACSTRMOEHH,MOEHSPI200,2014-2018 MOE Hispanic HHr/Inc $200000+,2014-2018 MOE Households w/Hispanic HHr/Income $200000+,9,0,,B19001Im17,moeincrace153
899,ACSTRMOEHH,MOEMEDHSPI,2014-2018 MOE Median HH Income/Hispanic HHr,2014-2018 MOE Median Household Income: Hispanic Householder,9,0,YES,B19013Im1,moemedincrace9
900,ACSTRMOEHH,MOEAGGHSPI,2014-2018 MOE Aggr HH Income/Hispanic HHr,2014-2018 MOE Aggregate Household Income: Hispanic Householder,15,0,YES,B19025Im1,moeaggincrace9
901,ACSTRMOEHH,MOEEARN0,2014-2018 MOE Family Households: No Earners,2014-2018 MOE Family Households with No Earners,9,0,,B19122m2,moeearn1
902,ACSTRMOEHH,MOEEARN1,2014-2018 MOE Family Households: 1 Earner,2014-2018 MOE Family Households with 1 Earner,9,0,,B19122m3,moeearn2
903,ACSTRMOEHH,MOEEARN2,2014-2018 MOE Family Households: 2 Earners,2014-2018 MOE Family Households with 2 Earners,9,0,,B19122m4,moeearn3
904,ACSTRMOEHH,MOEEARN3,2014-2018 MOE Family Households: 3+ Earners,2014-2018 MOE Family Households with 3+ Earners,9,0,,B19122m5,moeearn4
