ObjectID,CountyGNIS,GEOIDFIPS,LandAreaSQM,WaterAreaSQM,Name,State,TotalPop,TotalPopMOE,NonHispWhPop,NonHispWhMOE,BlackPop,BlackPopMOE,AmIndop,AmeIndPopMOE,AsianPop,AsianPopMOE,PacIslPop,PacIslPopMOE,OtherPop,OtherPopMOE,TwoMorPop,TwoMorPopMOE,HispPop,HispPopMOE,PCPopNWh,PCPopNWhMOE,PCPopBk,PPCPopBkMOE,PCPopAI,PCPopAIMOEMOE,PCPopAs,PCPopAsMOE,PPCPopPI,PCPopPIMOE,PCPopOr,PCPopOrMOE,PCPopTm,CPopTmMOE,PCPopHL,PCPopHLMOE,ShpArea,ShpLength
707,450340,18019,965645927,9224853,Clark County,Indiana,116507,0,96942,126,7794,534,107,77,1213,184,13,22,121,125,4053,511,6264,0,83.2,0.108148008,6.7,0.458341559,0.1,0.06609045,1,0.157930425,0,0.018882986,0.1,0.107289691,3.5,0.438600256,5.4,0,1593118496,213965.28
708,450341,18021,926186141,7041856,Clay County,Indiana,26234,0,25221,28,220,106,4,10,73,30,10,18,0,22,564,113,142,107,96.1,0.106731722,0.8,0.404055805,0,0.038118472,0.3,0.114355417,0,0.06861325,0,0.083860639,2.1,0.430738736,0.5,0.407867653,1564634956,192459.5783
709,450342,18023,1049119213,461117,Clinton County,Indiana,32273,0,26509,28,216,85,53,60,113,33,33,44,19,24,212,96,5118,0,82.1,0.08675983,0.7,0.263378056,0.2,0.185913922,0.4,0.102252657,0.1,0.136336876,0.1,0.074365569,0.7,0.297462275,15.9,0,1806543470,174532.7991
710,451674,18025,791534792,8041751,Crawford County,Indiana,10569,0,10151,15,41,54,9,15,0,19,0,19,10,15,200,55,158,0,96,0.141924496,0.4,0.510928186,0.1,0.141924496,0,0.179771028,0,0.179771028,0.1,0.141924496,1.9,0.520389819,1.5,0,1300050178,229914.3815
711,450343,18027,1112396613,19102189,Daviess County,Indiana,33120,0,30324,22,638,147,13,24,89,81,15,25,12,22,383,113,1646,0,91.6,0.066425121,1.9,0.44384058,0,0.072463768,0.3,0.244565217,0,0.075483092,0,0.066425121,1.2,0.341183575,5,0,1860623405,278759.7328
712,450344,18029,790171242,5995931,Dearborn County,Indiana,49479,0,47567,82,411,120,50,81,279,44,14,23,86,82,426,147,646,0,96.1,0.165726874,0.8,0.242527133,0.1,0.163705815,0.6,0.088926615,0,0.046484367,0.2,0.165726874,0.9,0.297095738,1.3,0,1325516042,177043.3264
713,450345,18031,964946132,1955432,Decatur County,Indiana,26562,0,25241,23,173,60,53,62,387,36,0,22,8,13,167,97,533,0,95,0.086589865,0.7,0.225886605,0.2,0.233416158,1.5,0.135531963,0,0.082825088,0,0.048942098,0.6,0.365183345,2,0,1617145305,165546.4741
714,450346,18033,939731962,2657419,DeKalb County,Indiana,42927,0,40787,25,243,109,20,17,141,45,0,25,0,25,534,125,1202,0,95,0.058238405,0.6,0.253919445,0,0.039602115,0.3,0.104829129,0,0.058238405,0,0.058238405,1.2,0.291192024,2.8,0,1676173927,163993.2061
715,450347,18035,1015536276,9863733,Delaware County,Indiana,115020,0,99836,82,7885,322,108,62,1644,167,88,75,97,89,2515,359,2847,0,86.8,0.071291949,6.9,0.279951313,0.1,0.053903669,1.4,0.14519214,0.1,0.065206051,0.1,0.077377847,2.2,0.312119631,2.5,0,1761091321,168609.7806
716,451675,18037,1106611849,20897444,Dubois County,Indiana,42543,0,38378,28,276,129,0,25,300,25,0,25,17,28,243,128,3329,0,90.2,0.065815763,0.6,0.303222622,0,0.058764074,0.7,0.058764074,0,0.058764074,0,0.065815763,0.6,0.300872059,7.8,0,1836855332,188018.6481
717,450348,18039,1199603973,12434083,Elkhart County,Indiana,204558,0,152973,178,11054,690,288,111,2147,203,109,85,395,173,5009,756,32583,0,74.8,0.087016885,5.4,0.337312645,0.1,0.054263339,1,0.099238358,0.1,0.041553007,0.2,0.084572591,2.4,0.369577333,15.9,0,2169028304,186437.6188
718,450349,18041,556901555,366408,Fayette County,Indiana,23194,0,22152,24,550,130,57,78,8,12,0,22,0,22,138,74,289,0,95.5,0.103475037,2.4,0.560489782,0.2,0.336293869,0,0.051737518,0,0.094852117,0,0.094852117,0.6,0.31904803,1.2,0,940925540,134896.6214
719,450350,18043,383227470,2706389,Floyd County,Indiana,77320,0,67904,51,3937,237,307,81,827,114,0,28,54,40,1756,248,2535,0,87.8,0.065959648,5.1,0.306518365,0.4,0.104759441,1.1,0.147439214,0,0.03621314,0.1,0.051733057,2.3,0.320744956,3.3,0,627953548.4,123668.861
720,450351,18045,1024774345,5729004,Fountain County,Indiana,16430,0,15660,19,37,21,11,9,72,62,0,19,0,19,236,69,414,0,95.3,0.115642118,0.2,0.127814973,0.1,0.054777845,0.4,0.377358491,0,0.115642118,0,0.115642118,1.4,0.419963481,2.5,0,1764347683,186641.6463
721,450352,18047,995658324,17155849,Franklin County,Indiana,22774,0,22053,22,33,40,0,22,205,153,0,22,0,22,300,162,183,115,96.8,0.096601388,0.1,0.175638886,0,0.096601388,0.9,0.671818741,0,0.096601388,0,0.096601388,1.3,0.71133749,0.8,0.504961799,1699129058,177949.6317
722,450353,18049,954133353,7439336,Fulton County,Indiana,20096,0,18440,19,186,54,63,24,84,54,11,17,15,19,252,66,1045,0,91.8,0.094546178,0.9,0.268710191,0.3,0.119426752,0.4,0.268710191,0.1,0.084593949,0.1,0.094546178,1.3,0.328423567,5.2,0,1692191233,193472.9842
723,450354,18051,1262416968,30412007,Gibson County,Indiana,33656,0,31492,14,738,173,16,14,143,52,0,25,19,18,703,183,545,0,93.6,0.041597338,2.2,0.514024245,0,0.041597338,0.4,0.154504397,0,0.07428096,0.1,0.053482291,2.1,0.543736629,1.6,0,2103158643,300068.8497
724,450355,18053,1072484468,2101804,Grant County,Indiana,66452,0,56430,52,4633,264,108,53,653,114,0,28,35,39,1747,304,2846,0,84.9,0.078251971,7,0.397279239,0.2,0.079756817,1,0.171552399,0,0.042135677,0.1,0.058688979,2.6,0.457473063,4.3,0,1861301145,173237.1414
725,451676,18055,1404983917,8919619,Greene County,Indiana,32159,0,31071,25,113,40,10,18,64,39,17,35,0,25,416,63,468,0,96.6,0.077738736,0.4,0.124381977,0,0.05597189,0.2,0.121272428,0.1,0.10883423,0,0.077738736,1.3,0.195901614,1.5,0,2346766936,199934.015
726,450356,18057,1021354950,20951834,Hamilton County,Indiana,323117,0,270351,266,12585,668,603,240,19155,780,69,46,503,290,6923,1085,12928,0,83.7,0.082323121,3.9,0.20673626,0.2,0.0742765,5.9,0.241398627,0,0.014236329,0.2,0.089750771,2.1,0.335791679,4,0,1782037286,168905.7524
727,450357,18059,792423987,2767313,Hancock County,Indiana,75164,0,69435,96,1780,313,0,28,603,136,0,28,96,94,1473,345,1777,0,92.4,0.127720717,2.4,0.416422756,0,0.037251876,0.8,0.180937683,0,0.037251876,0.1,0.125059869,2,0.458996328,2.4,0,1349759852,155079.2617
728,451677,18061,1254889463,5193186,Harrison County,Indiana,39940,0,38089,113,238,128,53,58,173,61,0,25,88,111,530,155,769,0,95.4,0.282924387,0.6,0.320480721,0.1,0.145217827,0.4,0.152729094,0,0.062593891,0.2,0.277916875,1.3,0.388082123,1.9,0,2043374682,245792.3531
729,450358,18063,1053849390,4880796,Hendricks County,Indiana,163799,0,138000,377,10993,540,253,124,4749,304,15,31,485,376,2910,656,6394,0,84.2,0.230160135,6.7,0.329672342,0.2,0.075702538,2.9,0.185593319,0,0.018925634,0.3,0.229549631,1.8,0.400490845,3.9,0,1794295236,178774.9209
730,450359,18065,1014963816,7646214,Henry County,Indiana,48255,0,45115,125,1204,87,101,37,193,104,21,32,82,125,661,150,878,0,93.5,0.259040514,2.5,0.180292198,0.2,0.076675992,0.4,0.215521708,0,0.066314372,0.2,0.259040514,1.4,0.310848617,1.8,0,1741188914,172052.4491
731,450360,18067,759058571,2194576,Howard County,Indiana,82331,0,70047,196,6169,294,368,140,1029,168,16,22,239,197,1694,344,2769,0,85.1,0.238063427,7.5,0.35709514,0.4,0.170045305,1.2,0.204054366,0,0.026721405,0.3,0.239278036,2.1,0.417825606,3.4,0,1317313513,168962.9167
732,450361,18069,991056705,13133694,Huntington County,Indiana,36359,0,34459,25,327,63,157,78,263,43,28,33,0,25,231,106,894,0,94.8,0.068758767,0.9,0.173272092,0.4,0.214527352,0.7,0.118265079,0.1,0.090761572,0,0.068758767,0.6,0.291537171,2.5,0,1755672468,171276.0425
733,451678,18071,1320827167,10183339,Jackson County,Indiana,44025,0,38802,83,473,116,61,35,983,82,14,22,56,77,550,161,3086,0,88.1,0.188529245,1.1,0.263486655,0.1,0.079500284,2.2,0.186257808,0,0.049971607,0.1,0.174900625,1.2,0.365701306,7,0,2201160008,253162.5125
734,450494,18073,1449563753,4428654,Jasper County,Indiana,33447,0,30626,15,199,83,0,25,110,60,0,25,0,25,500,120,2012,0,91.6,0.044847071,0.6,0.248153796,0,0.074745119,0.3,0.179388286,0,0.074745119,0,0.074745119,1.5,0.358776572,6,0,2556930320,228896.316
735,450362,18075,994310119,458556,Jay County,Indiana,20840,0,19773,22,76,50,0,22,157,87,1,2,1,2,185,98,647,0,94.9,0.105566219,0.4,0.239923225,0,0.105566219,0.8,0.417466411,0,0.009596929,0,0.009596929,0.9,0.47024952,3.1,0,1719083414,169139.713
736,450363,18077,934051509,5826447,Jefferson County,Indiana,32201,0,29814,80,667,130,62,53,286,45,0,25,74,82,397,147,901,0,92.6,0.248439489,2.1,0.40371417,0.2,0.164591162,0.9,0.139747213,0,0.07763734,0.2,0.254650477,1.2,0.456507562,2.8,0,1549105321,215527.7287
737,450364,18079,975382328,4528272,Jennings County,Indiana,27710,0,26332,12,395,165,129,142,63,73,0,22,0,22,108,101,683,0,95,0.043305666,1.4,0.595452905,0.5,0.512450379,0.2,0.2634428,0,0.079393721,0,0.079393721,0.4,0.364489354,2.5,0,1624639411,194676.4455
738,450365,18081,829945881,3488796,Johnson County,Indiana,153716,0,136803,199,3664,327,178,189,5192,232,27,32,375,211,1979,517,5498,0,89,0.129459523,2.4,0.21272997,0.1,0.122954019,3.4,0.150927685,0,0.020817612,0.2,0.137266127,1.3,0.336334539,3.6,0,1401194057,151152.646
739,450366,18083,1336486449,20782636,Knox County,Indiana,37065,0,34360,19,1023,145,47,40,336,43,26,44,14,19,507,151,752,0,92.7,0.051261298,2.8,0.39120464,0.1,0.107918522,0.9,0.116012411,0.1,0.118710374,0,0.051261298,1.4,0.407392419,2,0,2231059507,410986.8934
740,450367,18085,1376412110,59459183,Kosciusko County,Indiana,79035,0,69428,196,589,164,180,65,995,126,23,39,324,219,1203,229,6293,0,87.8,0.247991396,0.7,0.207503005,0.2,0.082242045,1.3,0.15942304,0,0.049345227,0.4,0.277092427,1.5,0.28974505,8,0,2542001095,211502.6848
741,450368,18087,983236292,18318591,LaGrange County,Indiana,39193,0,36890,23,75,60,23,24,21,19,3,6,16,21,578,71,1587,0,94.1,0.058683949,0.2,0.153088562,0.1,0.061235425,0.1,0.048478045,0,0.015308856,0,0.053580997,1.5,0.181154798,4,0,1794845666,172752.6578
742,450495,18089,1291857838,331164016,Lake County,Indiana,485707,0,262879,309,113562,785,942,211,6736,417,99,30,846,364,8454,918,92189,0,54.1,0.063618601,23.4,0.161620071,0.2,0.043441828,1.4,0.085854229,0,0.006176563,0.2,0.074942301,1.7,0.189002835,19,0,2329667324,228658.429
743,450507,18091,1549512632,38822025,LaPorte County,Indiana,110154,0,87323,50,12027,448,314,107,627,148,5,7,93,80,2496,519,7269,0,79.3,0.045390998,10.9,0.406703343,0.3,0.097136736,0.6,0.134357354,0,0.00635474,0.1,0.072625597,2.3,0.47115856,6.6,0,2796299632,234162.7081
744,451703,18093,1163367162,7122899,Lawrence County,Indiana,45548,0,43582,28,180,28,226,121,223,89,27,41,13,22,536,159,761,0,95.7,0.06147361,0.4,0.06147361,0.5,0.265653816,0.5,0.195398261,0.1,0.090014929,0,0.048300694,1.2,0.349082287,1.7,0,1932178165,179276.4224
745,450370,18095,1170467555,2549371,Madison County,Indiana,129455,0,109837,110,10037,482,205,74,660,151,12,14,235,155,3168,531,5301,0,84.8,0.084971612,7.8,0.372330153,0.2,0.057162721,0.5,0.116642849,0,0.010814569,0.2,0.119732726,2.4,0.410181144,4.1,0,2010747335,190270.903
746,450371,18097,1027109536,16681706,Marion County,Indiana,951869,0,525866,589,263127,1868,1885,342,31122,818,177,76,2862,727,27902,2015,98928,0,55.2,0.061878263,27.6,0.196245492,0.2,0.035929314,3.3,0.085936195,0,0.007984292,0.3,0.076376056,2.9,0.211688793,10.4,0,1769598572,171225.9948
747,450372,18099,1148969980,15858580,Marshall County,Indiana,46461,0,40543,24,266,136,7,14,217,95,0,25,12,18,728,144,4688,0,87.3,0.051656228,0.6,0.292718624,0,0.0301328,0.5,0.204472568,0,0.053808571,0,0.038742171,1.6,0.309937367,10.1,0,2067225554,182369.0757
748,451679,18101,869615712,12033245,Martin County,Indiana,10212,0,9910,19,77,93,33,50,18,36,0,19,0,19,57,81,117,75,97,0.186055621,0.8,0.910693302,0.3,0.489620055,0.2,0.352526439,0,0.186055621,0,0.186055621,0.6,0.793184489,1.1,0.734430082,1449999315,168544.2494
749,450373,18103,968246954,9184624,Miami County,Indiana,35815,0,31775,34,1926,142,297,86,208,36,6,11,24,33,428,177,1151,0,88.7,0.094932291,5.4,0.396481921,0.8,0.240122854,0.6,0.100516543,0,0.030713388,0.1,0.092140165,1.2,0.494206338,3.2,0,1705844601,194553.232
750,451680,18105,1021806936,43510632,Monroe County,Indiana,146461,0,122315,78,4431,350,266,146,9771,344,23,23,115,76,4542,550,4998,0,83.5,0.053256498,3,0.238971467,0.2,0.09968524,6.7,0.234874813,0,0.015703839,0.1,0.051890947,3.1,0.375526591,3.4,0,1774405012,187181.0474
751,450374,18107,1307030254,2067987,Montgomery County,Indiana,38287,0,35177,22,277,95,66,73,314,56,11,18,33,21,573,151,1836,0,91.9,0.057460757,0.7,0.248125996,0.2,0.190665239,0.8,0.146263745,0,0.047013347,0.1,0.054848904,1.5,0.394389741,4.8,0,2236084850,190026.8685
752,450375,18109,1045940869,14473934,Morgan County,Indiana,69922,0,67126,18,285,80,26,27,558,42,0,28,13,20,812,95,1102,0,96,0.025742971,0.4,0.114413203,0,0.038614456,0.8,0.060066932,0,0.040044621,0,0.028603301,1.2,0.135865679,1.6,0,1782370615,186146.2629
753,450376,18111,1040539828,4349506,Newton County,Indiana,13992,0,13006,43,33,32,19,16,0,19,0,19,0,19,36,22,898,0,93,0.307318468,0.2,0.228702115,0.1,0.114351058,0,0.135791881,0,0.135791881,0,0.135791881,0.3,0.157232704,6.4,0,1833785323,195510.3312
754,450377,18113,1064081178,17064798,Noble County,Indiana,47506,0,41360,62,228,138,63,59,310,52,10,19,0,25,647,171,4888,0,87.1,0.13050983,0.5,0.290489622,0.1,0.124194839,0.7,0.109459858,0,0.039994948,0,0.052624932,1.4,0.359954532,10.3,0,1923032391,179789.4765
755,450378,18115,223126823,3352210,Ohio County,Indiana,5874,0,5663,17,23,22,6,10,26,31,0,17,0,17,82,47,74,63,96.4,0.289410964,0.4,0.374531835,0.1,0.170241743,0.4,0.527749404,0,0.289410964,0,0.289410964,1.4,0.800136193,1.3,1.072522983,374997482.1,112206.7799
756,451681,18117,1031794491,25417740,Orange County,Indiana,19545,0,18586,19,500,94,17,17,96,11,0,19,0,19,221,59,125,77,95.1,0.097211563,2.6,0.480941417,0.1,0.086978767,0.5,0.056280379,0,0.097211563,0,0.097211563,1.1,0.301867485,0.6,0.39396265,1730756980,166839.2326
757,450379,18119,997911601,6566400,Owen County,Indiana,20835,0,20032,22,47,48,80,68,103,40,0,22,0,22,311,80,262,0,96.1,0.105591553,0.2,0.230381569,0.4,0.32637389,0.5,0.191984641,0,0.105591553,0,0.105591553,1.5,0.383969282,1.3,0,1680268906,186397.619
758,450380,18121,1151822270,13655202,Parke County,Indiana,16946,0,16013,17,99,61,125,134,0,19,0,19,12,17,423,133,274,0,94.5,0.100318659,0.6,0.359966954,0.7,0.790747079,0,0.112120854,0,0.112120854,0.1,0.100318659,2.5,0.784845981,1.6,0,1975441106,200212.2511
759,451682,18123,988702362,11783935,Perry County,Indiana,19102,0,17976,14,552,61,41,40,97,20,0,19,11,14,159,69,266,0,94.1,0.073290755,2.9,0.319338289,0.2,0.209402157,0.5,0.104701078,0,0.099466025,0.1,0.073290755,0.8,0.361218721,1.4,0,1617321564,231453.8251
760,450381,18125,865839128,17591094,Pike County,Indiana,12378,0,11923,9,109,62,0,19,111,105,0,19,0,19,120,71,115,115,96.3,0.072709646,0.9,0.500888673,0,0.153498142,0.9,0.848279205,0,0.153498142,0,0.153498142,1,0.57359832,0.9,0.929067701,1440581927,216986.6601
761,450382,18127,1082833138,268632882,Porter County,Indiana,168636,0,140304,62,5841,357,268,100,2326,206,132,102,111,81,2841,403,16813,0,83.2,0.036765578,3.5,0.21169857,0.2,0.059299319,1.4,0.122156598,0.1,0.060485306,0.1,0.048032449,1.7,0.238976257,10,0,1940538240,201880.5827
762,450383,18129,1060259608,25787556,Posey County,Indiana,25560,0,24522,22,373,144,19,26,77,65,0,22,0,22,264,116,305,0,95.9,0.086071987,1.5,0.563380282,0.1,0.10172144,0.3,0.254303599,0,0.086071987,0,0.086071987,1,0.453834116,1.2,0,1752890831,287281.0887
763,446852,18131,1123212810,2224813,Pulaski County,Indiana,12559,0,11821,19,24,23,20,24,81,80,19,28,0,19,216,84,378,0,94.1,0.15128593,0.2,0.1831356,0.2,0.191098017,0.6,0.636993391,0.2,0.222947687,0,0.15128593,1.7,0.668843061,3,0,1980256829,180042.4099
764,450384,18133,1244585894,5585892,Putnam County,Indiana,37384,0,34304,32,951,145,56,43,926,235,8,12,4,7,414,212,721,0,91.8,0.085598117,2.5,0.387866467,0.1,0.11502247,2.5,0.628611171,0,0.032099294,0,0.018724588,1.1,0.567087524,1.9,0,2112463781,201496.8326
765,446853,18135,1171656774,2420288,Randolph County,Indiana,24926,0,23125,276,147,79,24,24,27,25,0,22,318,276,422,86,863,0,92.8,1.107277542,0.6,0.316938137,0.1,0.096285004,0.1,0.100296879,0,0.088261253,1.3,1.107277542,1.7,0.345021263,3.5,0,2012320002,179688.1388
766,450385,18137,1156231106,4243112,Ripley County,Indiana,28391,0,27126,38,111,57,68,43,275,79,0,22,29,38,262,91,520,0,95.5,0.133845233,0.4,0.200767849,0.2,0.151456447,1,0.278257194,0,0.077489345,0.1,0.133845233,0.9,0.32052411,1.8,0,1929774153,179153.1122
767,446854,18139,1057035401,872270,Rush County,Indiana,16641,0,15923,12,271,144,0,19,19,49,0,19,10,12,143,132,275,0,95.7,0.072111051,1.6,0.865332612,0,0.114175831,0.1,0.294453458,0,0.114175831,0.1,0.072111051,0.9,0.793221561,1.7,0,1785210873,170822.7261
768,452855,18141,1185940302,9042850,St. Joseph County,Indiana,270216,0,196069,214,34235,887,769,203,6458,279,217,41,712,241,8255,952,23501,0,72.6,0.079195903,12.7,0.328255914,0.3,0.075125085,2.4,0.103250733,0.1,0.015173047,0.3,0.089187909,3.1,0.352310744,8.7,0,2139777526,208170.0926
769,450386,18143,493136550,6078495,Scott County,Indiana,23759,0,22658,15,48,39,81,28,117,82,0,22,10,15,304,92,541,0,95.4,0.06313397,0.2,0.164148323,0.3,0.117850078,0.5,0.345132371,0,0.09259649,0,0.06313397,1.3,0.387221684,2.3,0,820505739.6,155762.1595
770,450387,18145,1064843786,4190385,Shelby County,Indiana,44438,0,41006,85,519,142,21,35,250,110,0,25,73,85,696,178,1873,0,92.3,0.191277735,1.2,0.319546334,0,0.07876142,0.6,0.247535893,0,0.056258157,0.2,0.191277735,1.6,0.400558081,4.2,0,1799024834,172456.2684
771,450388,18147,1027623726,12065860,Spencer County,Indiana,20447,0,19397,10,143,45,30,29,69,48,0,22,0,22,215,44,593,0,94.9,0.04890693,0.7,0.220081186,0.1,0.141830097,0.3,0.234753265,0,0.107595246,0,0.107595246,1.1,0.215190492,2.9,0,1677711688,243589.7471
772,450389,18149,800679810,7929143,Starke County,Indiana,22952,0,21628,5,198,143,0,22,60,37,0,22,3,5,194,130,869,0,94.2,0.021784594,0.9,0.623039387,0,0.095852213,0.3,0.161205995,0,0.095852213,0,0.021784594,0.8,0.566399442,3.8,0,1433122346,166254.0013
773,450390,18151,799729298,35454787,Steuben County,Indiana,34453,0,32317,7,114,61,32,28,152,71,18,24,8,8,592,92,1220,0,93.8,0.020317534,0.3,0.177052797,0.1,0.081270136,0.4,0.206077845,0.1,0.069660117,0,0.023220039,1.7,0.267030447,3.5,0,1496757793,155937.3221
774,450391,18153,1158170859,17983718,Sullivan County,Indiana,20730,0,19056,22,804,153,14,17,106,94,0,22,0,22,390,149,360,0,91.9,0.106126387,3.9,0.738060781,0.1,0.082006753,0.5,0.453449108,0,0.106126387,0,0.106126387,1.9,0.718765075,1.7,0,1955042900,211666.3351
775,450392,18155,571525793,7177694,Switzerland County,Indiana,10685,0,10191,19,102,82,0,19,41,44,0,19,0,19,140,81,211,0,95.4,0.177819373,1,0.767430978,0,0.177819373,0.4,0.411792232,0,0.177819373,0,0.177819373,1.3,0.758072064,2,0,954887872.3,151103.645
776,450393,18157,1292163432,11230872,Tippecanoe County,Indiana,191553,0,145252,142,9951,436,483,146,15510,392,66,70,312,168,4031,604,15948,0,75.8,0.074130919,5.2,0.227613245,0.3,0.076219114,8.1,0.204643101,0,0.036543411,0.2,0.087704186,2.1,0.315317432,8.3,0,2249159929,190649.5454
777,450394,18159,674797609,68028,Tipton County,Indiana,15162,0,14387,19,16,17,0,19,38,32,0,19,0,19,296,39,425,0,94.9,0.125313283,0.1,0.112122411,0,0.125313283,0.3,0.211053951,0,0.125313283,0,0.125313283,2,0.257222002,2.8,0,1161910844,139657.9423
778,450395,18161,417480644,10326434,Union County,Indiana,7113,0,6787,17,4,7,0,17,145,57,0,17,0,17,51,57,126,0,95.4,0.238999016,0.1,0.098411359,0,0.238999016,2,0.801349642,0,0.238999016,0,0.238999016,0.7,0.801349642,1.8,0,722034499.9,108733.4555
779,450396,18163,605216607,7666148,Vanderburgh County,Indiana,181291,0,151571,85,17223,634,193,98,2238,267,313,24,276,186,4663,738,4814,0,83.6,0.046885946,9.5,0.349713996,0.1,0.054056738,1.2,0.14727703,0.2,0.013238385,0.2,0.102597481,2.6,0.407080329,2.7,0,989278354.3,170817.5355
780,450397,18165,665275343,7895064,Vermillion County,Indiana,15539,0,14984,66,178,131,44,26,35,36,6,11,39,66,116,78,137,88,96.4,0.424737757,1.1,0.843040093,0.3,0.167320934,0.2,0.23167514,0,0.070789626,0.3,0.424737757,0.7,0.501962803,0.9,0.566317009,1143650896,204563.2323
781,450398,18167,1045190744,17870822,Vigo County,Indiana,107459,0,91866,82,7163,334,178,67,1983,188,71,62,92,73,3220,430,2886,0,85.5,0.076308173,6.7,0.310816218,0.2,0.062349361,1.8,0.174950446,0.1,0.057696424,0.1,0.067932886,3,0.400152616,2.7,0,1784232668,193913.2294
782,450399,18169,1068468089,21854115,Wabash County,Indiana,31389,0,29611,19,331,29,243,70,121,55,10,14,0,25,254,95,819,0,94.3,0.060530759,1.1,0.092389053,0.8,0.22300806,0.4,0.175220619,0,0.044601612,0,0.079645736,0.8,0.302653796,2.6,0,1907202123,183001.6085
783,450400,18171,944543945,4442743,Warren County,Indiana,8237,0,7901,13,47,39,0,17,23,20,0,17,8,13,109,40,149,0,95.9,0.157824451,0.6,0.473473352,0,0.20638582,0.3,0.242806847,0,0.20638582,0.1,0.157824451,1.3,0.485613694,1.8,0,1635575984,189061.9341
784,450335,18173,996664711,16155579,Warrick County,Indiana,62280,0,57543,94,1028,146,113,81,1660,85,3,4,19,31,749,187,1165,0,92.4,0.150931278,1.7,0.234425177,0.2,0.130057803,2.7,0.136480411,0,0.006422608,0,0.049775209,1.2,0.300256904,1.9,0,1637813645,206468.1678
785,451665,18175,1330454436,7530005,Washington County,Indiana,27848,0,26947,13,26,24,106,65,95,29,0,22,9,13,291,76,374,0,96.8,0.046681988,0.1,0.086182132,0.4,0.23340994,0.3,0.104136742,0,0.079000287,0,0.046681988,1,0.272910083,1.3,0,2193933251,236787.7419
786,450336,18177,1040539262,6701983,Wayne County,Indiana,66342,0,58470,82,3163,254,97,59,737,139,0,28,72,97,1813,296,1990,0,88.1,0.123601941,4.8,0.38286455,0.1,0.088933104,1.1,0.209520364,0,0.042205541,0.1,0.146212053,2.7,0.446172862,3,0,1779692506,176086.0902
787,450337,18179,953341278,5596377,Wells County,Indiana,28011,0,26429,22,224,94,63,70,115,95,0,22,0,22,319,150,861,0,94.4,0.078540573,0.8,0.33558245,0.2,0.249901824,0.4,0.339152476,0,0.078540573,0,0.078540573,1.1,0.535503909,3.1,0,1671551151,186980.7823
788,450338,18181,1308306951,9166124,White County,Indiana,24149,0,21572,3,114,30,80,79,55,43,0,22,0,22,307,85,2021,0,89.3,0.012422875,0.5,0.124228747,0.3,0.327135699,0.2,0.178061203,0,0.091101081,0,0.091101081,1.3,0.351981449,8.4,0,2297933401,224863.1914
